<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
AAPL,0,20160125,123746,100.680000000,200
AAPL,0,20160125,123746,100.680000000,200
AAPL,0,20160125,123746,100.680000000,100
AAPL,0,20160125,123746,100.680000000,100
AAPL,0,20160125,123746,100.680000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.700000000,100
AAPL,0,20160125,123746,100.700000000,100
AAPL,0,20160125,123746,100.700000000,100
AAPL,0,20160125,123746,100.710000000,100
AAPL,0,20160125,123746,100.710000000,100
AAPL,0,20160125,123746,100.710000000,100
AAPL,0,20160125,123746,100.700000000,100
AAPL,0,20160125,123746,100.700000000,100
AAPL,0,20160125,123746,100.710000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,500
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.690000000,200
AAPL,0,20160125,123746,100.690000000,100
AAPL,0,20160125,123746,100.680000000,100
AAPL,0,20160125,123746,100.680000000,100
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123747,100.690000000,148
AAPL,0,20160125,123747,100.690000000,191
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123747,100.690000000,200
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123747,100.690000000,100
AAPL,0,20160125,123750,100.690000000,100
AAPL,0,20160125,123750,100.690000000,100
AAPL,0,20160125,123753,100.700000000,100
AAPL,0,20160125,123753,100.700000000,100
AAPL,0,20160125,123753,100.700000000,100
AAPL,0,20160125,123753,100.710000000,300
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,200
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123753,100.710000000,100
AAPL,0,20160125,123754,100.700000000,100
AAPL,0,20160125,123754,100.700000000,100
AAPL,0,20160125,123754,100.700000000,100
AAPL,0,20160125,123755,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.690000000,100
AAPL,0,20160125,123759,100.700000000,2300
AAPL,0,20160125,123759,100.710000000,100
AAPL,0,20160125,123759,100.710000000,100
AAPL,0,20160125,123759,100.710000000,100
AAPL,0,20160125,123759,100.720000000,100
AAPL,0,20160125,123759,100.720000000,100
AAPL,0,20160125,123759,100.720000000,100
AAPL,0,20160125,123759,100.720000000,100
AAPL,0,20160125,123759,100.720000000,100
AAPL,0,20160125,123759,100.720000000,100
AAPL,0,20160125,123759,100.730000000,100
AAPL,0,20160125,123759,100.730000000,100
AAPL,0,20160125,123800,100.730000000,200
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123800,100.730000000,100
AAPL,0,20160125,123803,100.740000000,100
AAPL,0,20160125,123803,100.740000000,100
AAPL,0,20160125,123809,100.740000000,100
AAPL,0,20160125,123809,100.740000000,300
AAPL,0,20160125,123809,100.740000000,100
AAPL,0,20160125,123817,100.745000000,100
AAPL,0,20160125,123817,100.750000000,700
AAPL,0,20160125,123817,100.750000000,100
AAPL,0,20160125,123817,100.750000000,100
AAPL,0,20160125,123817,100.750000000,100
AAPL,0,20160125,123817,100.750000000,100
AAPL,0,20160125,123820,100.790000000,100
AAPL,0,20160125,123820,100.800000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123820,100.820000000,100
AAPL,0,20160125,123821,100.820000000,100
AAPL,0,20160125,123821,100.820000000,100
AAPL,0,20160125,123824,100.830000000,300
AAPL,0,20160125,123824,100.840000000,100
AAPL,0,20160125,123825,100.860000000,300
AAPL,0,20160125,123825,100.860000000,100
AAPL,0,20160125,123825,100.860000000,100
AAPL,0,20160125,123826,100.870000000,100
AAPL,0,20160125,123826,100.870000000,100
AAPL,0,20160125,123829,100.870000000,200
AAPL,0,20160125,123830,100.870000000,100
AAPL,0,20160125,123830,100.860000000,100
AAPL,0,20160125,123830,100.860000000,100
AAPL,0,20160125,123833,100.870000000,100
AAPL,0,20160125,123833,100.875000000,100
AAPL,0,20160125,123833,100.880000000,600
AAPL,0,20160125,123834,100.890000000,100
AAPL,0,20160125,123834,100.890000000,100
AAPL,0,20160125,123837,100.900000000,100
AAPL,0,20160125,123837,100.910000000,100
AAPL,0,20160125,123837,100.910000000,100
AAPL,0,20160125,123837,100.910000000,100
AAPL,0,20160125,123839,100.910000000,100
AAPL,0,20160125,123839,100.900000000,100
AAPL,0,20160125,123839,100.900000000,100
AAPL,0,20160125,123839,100.900000000,100
AAPL,0,20160125,123839,100.890000000,100
AAPL,0,20160125,123839,100.890000000,100
AAPL,0,20160125,123839,100.890000000,100
AAPL,0,20160125,123844,100.910000000,100
AAPL,0,20160125,123846,100.900000000,100
AAPL,0,20160125,123854,100.900000000,100
AAPL,0,20160125,123854,100.900000000,100
AAPL,0,20160125,123857,100.890000000,200
AAPL,0,20160125,123858,100.880000000,100
AAPL,0,20160125,123900,100.880000000,100
AAPL,0,20160125,123900,100.870000000,100
AAPL,0,20160125,123900,100.870000000,100
AAPL,0,20160125,123902,100.850000000,100
AAPL,0,20160125,123902,100.850000000,100
AAPL,0,20160125,123906,100.860000000,100
AAPL,0,20160125,123906,100.870000000,100
AAPL,0,20160125,123906,100.870000000,100
AAPL,0,20160125,123906,100.870000000,100
AAPL,0,20160125,123906,100.870000000,100
AAPL,0,20160125,123906,100.870000000,100
AAPL,0,20160125,123907,100.890000000,100
AAPL,0,20160125,123912,100.880000000,100
AAPL,0,20160125,123912,100.880000000,100
AAPL,0,20160125,123912,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,200
AAPL,0,20160125,123918,100.890000000,200
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123918,100.890000000,100
AAPL,0,20160125,123919,100.890000000,100
AAPL,0,20160125,123919,100.890000000,200
AAPL,0,20160125,123919,100.890000000,100
AAPL,0,20160125,123919,100.890000000,100
AAPL,0,20160125,123921,100.890000000,100
AAPL,0,20160125,123921,100.890000000,200
AAPL,0,20160125,123921,100.890000000,100
AAPL,0,20160125,123921,100.890000000,100
AAPL,0,20160125,123927,100.910000000,100
AAPL,0,20160125,123927,100.920000000,100
AAPL,0,20160125,123927,100.920000000,100
AAPL,0,20160125,123928,100.920000000,100
AAPL,0,20160125,123931,100.940000000,100
AAPL,0,20160125,123933,100.950000000,100
AAPL,0,20160125,123935,100.950000000,100
AAPL,0,20160125,123935,100.950000000,100
AAPL,0,20160125,123938,100.970000000,100
AAPL,0,20160125,123942,100.970000000,100
AAPL,0,20160125,123942,100.970000000,100
AAPL,0,20160125,123945,100.980000000,100
AAPL,0,20160125,123947,100.970000000,100
AAPL,0,20160125,123947,100.970000000,100
AAPL,0,20160125,123947,100.970000000,100
AAPL,0,20160125,123948,100.960000000,100
AAPL,0,20160125,123949,100.960000000,100
AAPL,0,20160125,123959,100.970000000,2421
AAPL,0,20160125,123959,100.970000000,100
AAPL,0,20160125,123959,100.980000000,100
AAPL,0,20160125,123959,100.980000000,100
AAPL,0,20160125,123959,100.980000000,100
AAPL,0,20160125,124000,100.980000000,100
AAPL,0,20160125,124003,100.990000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,300
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,200
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124004,101.000000000,100
AAPL,0,20160125,124006,101.010000000,100
AAPL,0,20160125,124006,101.010000000,100
AAPL,0,20160125,124007,101.020000000,100
AAPL,0,20160125,124007,101.030000000,100
AAPL,0,20160125,124007,101.030000000,100
AAPL,0,20160125,124007,101.030000000,100
AAPL,0,20160125,124013,101.040000000,100
AAPL,0,20160125,124013,101.040000000,200
AAPL,0,20160125,124013,101.050000000,100
AAPL,0,20160125,124021,101.040000000,100
AAPL,0,20160125,124021,101.040000000,100
AAPL,0,20160125,124026,101.040000000,100
AAPL,0,20160125,124026,101.030000000,508
AAPL,0,20160125,124026,101.030000000,100
AAPL,0,20160125,124027,101.020000000,100
AAPL,0,20160125,124027,101.010000000,100
AAPL,0,20160125,124027,101.010000000,100
AAPL,0,20160125,124027,101.010000000,100
AAPL,0,20160125,124027,101.010000000,200
AAPL,0,20160125,124029,101.010000000,100
AAPL,0,20160125,124029,101.000000000,100
AAPL,0,20160125,124031,100.990000000,100
AAPL,0,20160125,124034,100.980000000,100
AAPL,0,20160125,124035,100.980000000,100
AAPL,0,20160125,124038,100.980000000,100
AAPL,0,20160125,124038,100.970000000,200
AAPL,0,20160125,124038,100.980000000,100
AAPL,0,20160125,124038,100.980000000,200
AAPL,0,20160125,124043,100.980000000,334
AAPL,0,20160125,124043,100.980000000,100
AAPL,0,20160125,124044,100.990000000,100
AAPL,0,20160125,124047,100.990000000,100
AAPL,0,20160125,124047,100.990000000,100
AAPL,0,20160125,124052,100.980000000,100
AAPL,0,20160125,124052,100.980000000,100
AAPL,0,20160125,124054,100.990000000,100
AAPL,0,20160125,124059,100.980000000,100
AAPL,0,20160125,124059,100.980000000,100
AAPL,0,20160125,124059,100.980000000,100
AAPL,0,20160125,124100,100.990000000,100
AAPL,0,20160125,124102,101.000000000,300
AAPL,0,20160125,124104,101.000000000,100
AAPL,0,20160125,124105,101.000000000,100
AAPL,0,20160125,124105,101.000000000,100
AAPL,0,20160125,124117,101.040000000,400
AAPL,0,20160125,124117,101.040000000,100
AAPL,0,20160125,124117,101.040000000,100
AAPL,0,20160125,124117,101.040000000,100
AAPL,0,20160125,124117,101.060000000,100
AAPL,0,20160125,124117,101.060000000,100
AAPL,0,20160125,124117,101.060000000,100
AAPL,0,20160125,124117,101.060000000,100
AAPL,0,20160125,124117,101.060000000,100
AAPL,0,20160125,124117,101.060000000,200
AAPL,0,20160125,124117,101.060000000,100
AAPL,0,20160125,124117,101.070000000,100
AAPL,0,20160125,124117,101.070000000,100
AAPL,0,20160125,124117,101.070000000,100
AAPL,0,20160125,124117,101.080000000,137
AAPL,0,20160125,124117,101.080000000,100
AAPL,0,20160125,124131,101.080000000,100
AAPL,0,20160125,124132,101.080000000,100
AAPL,0,20160125,124134,101.080000000,100
AAPL,0,20160125,124136,101.080000000,100
AAPL,0,20160125,124137,101.080000000,100
AAPL,0,20160125,124142,101.070000000,100
AAPL,0,20160125,124142,101.070000000,100
AAPL,0,20160125,124142,101.070000000,100
AAPL,0,20160125,124142,101.070000000,100
AAPL,0,20160125,124142,101.070000000,100
AAPL,0,20160125,124143,101.050000000,115
AAPL,0,20160125,124143,101.050000000,136
AAPL,0,20160125,124144,101.040000000,100
AAPL,0,20160125,124144,101.030000000,100
AAPL,0,20160125,124144,101.030000000,100
AAPL,0,20160125,124144,101.020000000,100
AAPL,0,20160125,124144,101.020000000,100
AAPL,0,20160125,124144,101.020000000,100
AAPL,0,20160125,124144,101.020000000,100
AAPL,0,20160125,124144,101.020000000,100
AAPL,0,20160125,124144,101.020000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124144,101.010000000,100
AAPL,0,20160125,124150,101.040000000,100
AAPL,0,20160125,124151,101.030000000,100
AAPL,0,20160125,124151,101.020000000,100
AAPL,0,20160125,124153,101.020000000,100
AAPL,0,20160125,124153,101.010000000,100
AAPL,0,20160125,124201,101.000000000,100
AAPL,0,20160125,124202,100.990000000,100
AAPL,0,20160125,124202,100.990000000,100
AAPL,0,20160125,124203,101.000000000,100
AAPL,0,20160125,124204,101.010000000,100
AAPL,0,20160125,124207,101.030000000,100
AAPL,0,20160125,124207,101.030000000,100
AAPL,0,20160125,124207,101.030000000,100
AAPL,0,20160125,124207,101.030000000,100
AAPL,0,20160125,124207,101.030000000,200
AAPL,0,20160125,124207,101.030000000,100
AAPL,0,20160125,124207,101.040000000,100
AAPL,0,20160125,124207,101.050000000,100
AAPL,0,20160125,124207,101.050000000,100
AAPL,0,20160125,124207,101.060000000,100
AAPL,0,20160125,124207,101.060000000,100
AAPL,0,20160125,124207,101.060000000,100
AAPL,0,20160125,124209,101.060000000,100
AAPL,0,20160125,124209,101.060000000,100
AAPL,0,20160125,124210,101.050000000,100
AAPL,0,20160125,124214,101.020000000,100
AAPL,0,20160125,124214,101.030000000,100
AAPL,0,20160125,124215,101.030000000,100
AAPL,0,20160125,124224,101.020000000,100
AAPL,0,20160125,124234,101.020000000,100
AAPL,0,20160125,124250,101.030000000,100
AAPL,0,20160125,124250,101.030000000,100
AAPL,0,20160125,124250,101.030000000,100
AAPL,0,20160125,124250,101.030000000,100
AAPL,0,20160125,124253,101.040000000,100
AAPL,0,20160125,124253,101.040000000,100
AAPL,0,20160125,124253,101.040000000,100
AAPL,0,20160125,124253,101.040000000,100
AAPL,0,20160125,124254,101.030000000,100
AAPL,0,20160125,124257,101.040000000,100
AAPL,0,20160125,124257,101.040000000,100
AAPL,0,20160125,124258,101.050000000,100
AAPL,0,20160125,124300,101.070000000,100
AAPL,0,20160125,124300,101.080000000,100
AAPL,0,20160125,124300,101.080000000,100
AAPL,0,20160125,124300,101.100000000,100
AAPL,0,20160125,124302,101.100000000,100
AAPL,0,20160125,124309,101.110000000,100
AAPL,0,20160125,124315,101.130000000,300
AAPL,0,20160125,124317,101.150000000,100
AAPL,0,20160125,124317,101.150000000,118
AAPL,0,20160125,124320,101.180000000,100
AAPL,0,20160125,124320,101.190000000,100
AAPL,0,20160125,124320,101.200000000,100
AAPL,0,20160125,124320,101.200000000,200
AAPL,0,20160125,124320,101.200000000,100
AAPL,0,20160125,124322,101.200000000,100
AAPL,0,20160125,124322,101.200000000,100
AAPL,0,20160125,124323,101.190000000,100
AAPL,0,20160125,124323,101.190000000,100
AAPL,0,20160125,124323,101.190000000,100
AAPL,0,20160125,124323,101.170000000,200
AAPL,0,20160125,124323,101.170000000,100
AAPL,0,20160125,124323,101.160000000,100
AAPL,0,20160125,124323,101.160000000,100
AAPL,0,20160125,124323,101.160000000,100
AAPL,0,20160125,124323,101.160000000,100
AAPL,0,20160125,124323,101.160000000,100
AAPL,0,20160125,124323,101.160000000,264
AAPL,0,20160125,124324,101.160000000,100
AAPL,0,20160125,124324,101.160000000,100
AAPL,0,20160125,124324,101.160000000,100
AAPL,0,20160125,124324,101.160000000,100
AAPL,0,20160125,124324,101.160000000,100
AAPL,0,20160125,124325,101.150000000,100
AAPL,0,20160125,124326,101.160000000,100
AAPL,0,20160125,124326,101.160000000,100
AAPL,0,20160125,124326,101.160000000,100
AAPL,0,20160125,124326,101.160000000,100
AAPL,0,20160125,124326,101.170000000,100
AAPL,0,20160125,124326,101.170000000,100
AAPL,0,20160125,124328,101.170000000,100
AAPL,0,20160125,124328,101.180000000,200
AAPL,0,20160125,124328,101.180000000,100
AAPL,0,20160125,124328,101.180000000,100
AAPL,0,20160125,124328,101.190000000,100
AAPL,0,20160125,124329,101.180000000,200
AAPL,0,20160125,124332,101.190000000,200
AAPL,0,20160125,124334,101.180000000,100
AAPL,0,20160125,124334,101.170000000,100
AAPL,0,20160125,124334,101.170000000,100
AAPL,0,20160125,124334,101.160000000,100
AAPL,0,20160125,124334,101.160000000,100
AAPL,0,20160125,124334,101.160000000,100
AAPL,0,20160125,124334,101.150000000,100
AAPL,0,20160125,124334,101.150000000,100
AAPL,0,20160125,124334,101.150000000,100
AAPL,0,20160125,124336,101.170000000,100
AAPL,0,20160125,124336,101.180000000,100
AAPL,0,20160125,124338,101.170000000,100
AAPL,0,20160125,124339,101.180000000,200
AAPL,0,20160125,124339,101.180000000,100
AAPL,0,20160125,124339,101.180000000,200
AAPL,0,20160125,124339,101.180000000,100
AAPL,0,20160125,124339,101.180000000,100
AAPL,0,20160125,124339,101.180000000,100
AAPL,0,20160125,124343,101.170000000,100
AAPL,0,20160125,124343,101.170000000,100
AAPL,0,20160125,124347,101.150000000,100
AAPL,0,20160125,124347,101.150000000,100
AAPL,0,20160125,124347,101.150000000,100
AAPL,0,20160125,124347,101.150000000,100
AAPL,0,20160125,124351,101.150000000,100
AAPL,0,20160125,124351,101.150000000,100
AAPL,0,20160125,124351,101.150000000,100
AAPL,0,20160125,124359,101.150000000,200
AAPL,0,20160125,124359,101.150000000,100
AAPL,0,20160125,124359,101.150000000,100
AAPL,0,20160125,124359,101.150000000,100
AAPL,0,20160125,124359,101.150000000,561
AAPL,0,20160125,124402,101.150000000,100
AAPL,0,20160125,124403,101.140000000,100
AAPL,0,20160125,124403,101.140000000,200
AAPL,0,20160125,124404,101.140000000,100
AAPL,0,20160125,124404,101.140000000,100
AAPL,0,20160125,124405,101.140000000,100
AAPL,0,20160125,124407,101.140000000,100
AAPL,0,20160125,124409,101.130000000,100
AAPL,0,20160125,124409,101.130000000,100
AAPL,0,20160125,124426,101.110000000,100
AAPL,0,20160125,124427,101.100000000,100
AAPL,0,20160125,124427,101.100000000,100
AAPL,0,20160125,124427,101.100000000,100
AAPL,0,20160125,124427,101.100000000,100
AAPL,0,20160125,124427,101.100000000,100
AAPL,0,20160125,124428,101.080000000,100
AAPL,0,20160125,124428,101.080000000,100
AAPL,0,20160125,124435,101.070000000,200
AAPL,0,20160125,124435,101.070000000,100
AAPL,0,20160125,124435,101.060000000,100
AAPL,0,20160125,124435,101.060000000,100
AAPL,0,20160125,124435,101.060000000,100
AAPL,0,20160125,124435,101.040000000,100
AAPL,0,20160125,124436,101.040000000,100
AAPL,0,20160125,124438,101.030000000,100
AAPL,0,20160125,124439,101.020000000,100
AAPL,0,20160125,124442,101.010000000,100
AAPL,0,20160125,124442,101.000000000,250
AAPL,0,20160125,124442,100.990000000,100
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.990000000,100
AAPL,0,20160125,124442,100.990000000,100
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.980000000,200
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.980000000,100
AAPL,0,20160125,124442,100.980000000,200
AAPL,0,20160125,124442,100.970000000,100
AAPL,0,20160125,124442,100.970000000,100
AAPL,0,20160125,124442,100.970000000,100
AAPL,0,20160125,124442,100.970000000,100
AAPL,0,20160125,124442,100.960000000,100
AAPL,0,20160125,124444,100.960000000,100
AAPL,0,20160125,124444,100.960000000,100
AAPL,0,20160125,124444,100.960000000,100
AAPL,0,20160125,124444,100.960000000,100
AAPL,0,20160125,124445,100.950000000,100
AAPL,0,20160125,124446,100.920000000,100
AAPL,0,20160125,124446,100.920000000,100
AAPL,0,20160125,124446,100.920000000,100
AAPL,0,20160125,124446,100.920000000,100
AAPL,0,20160125,124446,100.910000000,100
AAPL,0,20160125,124447,100.920000000,100
AAPL,0,20160125,124447,100.920000000,100
AAPL,0,20160125,124447,100.920000000,100
AAPL,0,20160125,124447,100.920000000,100
AAPL,0,20160125,124449,100.940000000,100
AAPL,0,20160125,124449,100.940000000,234
AAPL,0,20160125,124449,100.940000000,100
AAPL,0,20160125,124449,100.940000000,100
AAPL,0,20160125,124449,100.930000000,100
AAPL,0,20160125,124450,100.930000000,100
AAPL,0,20160125,124450,100.940000000,100
AAPL,0,20160125,124453,100.950000000,100
AAPL,0,20160125,124453,100.950000000,200
AAPL,0,20160125,124455,100.950000000,100
AAPL,0,20160125,124455,100.950000000,100
AAPL,0,20160125,124455,100.950000000,200
AAPL,0,20160125,124455,100.930000000,100
AAPL,0,20160125,124455,100.930000000,100
AAPL,0,20160125,124455,100.930000000,100
AAPL,0,20160125,124455,100.930000000,100
AAPL,0,20160125,124457,100.940000000,100
AAPL,0,20160125,124457,100.940000000,100
AAPL,0,20160125,124457,100.940000000,100
AAPL,0,20160125,124458,100.940000000,100
AAPL,0,20160125,124459,100.940000000,100
AAPL,0,20160125,124500,100.950000000,100
AAPL,0,20160125,124508,100.950000000,100
AAPL,0,20160125,124510,100.920000000,100
AAPL,0,20160125,124512,100.930000000,100
AAPL,0,20160125,124512,100.930000000,100
AAPL,0,20160125,124512,100.930000000,100
AAPL,0,20160125,124518,100.930000000,100
AAPL,0,20160125,124520,100.940000000,100
AAPL,0,20160125,124520,100.940000000,100
AAPL,0,20160125,124521,100.940000000,100
AAPL,0,20160125,124525,100.930000000,100
AAPL,0,20160125,124525,100.930000000,100
AAPL,0,20160125,124529,100.930000000,289
AAPL,0,20160125,124529,100.910000000,100
AAPL,0,20160125,124529,100.910000000,100
AAPL,0,20160125,124529,100.900000000,100
AAPL,0,20160125,124536,100.890000000,100
AAPL,0,20160125,124538,100.870000000,100
AAPL,0,20160125,124554,100.830000000,200
AAPL,0,20160125,124554,100.830000000,100
AAPL,0,20160125,124554,100.830000000,100
AAPL,0,20160125,124555,100.830000000,100
AAPL,0,20160125,124555,100.830000000,100
AAPL,0,20160125,124558,100.830000000,100
AAPL,0,20160125,124605,100.820000000,100
AAPL,0,20160125,124605,100.820000000,100
AAPL,0,20160125,124609,100.820000000,157
AAPL,0,20160125,124609,100.820000000,100
AAPL,0,20160125,124610,100.820000000,100
AAPL,0,20160125,124613,100.800000000,100
AAPL,0,20160125,124613,100.800000000,100
AAPL,0,20160125,124615,100.820000000,100
AAPL,0,20160125,124615,100.820000000,100
AAPL,0,20160125,124618,100.820000000,200
AAPL,0,20160125,124620,100.810000000,400
AAPL,0,20160125,124620,100.810000000,684
AAPL,0,20160125,124621,100.830000000,100
AAPL,0,20160125,124621,100.830000000,100
AAPL,0,20160125,124621,100.830000000,100
AAPL,0,20160125,124621,100.830000000,100
AAPL,0,20160125,124621,100.840000000,200
AAPL,0,20160125,124621,100.840000000,100
AAPL,0,20160125,124621,100.830000000,100
AAPL,0,20160125,124621,100.830000000,100
AAPL,0,20160125,124625,100.820000000,100
AAPL,0,20160125,124646,100.810000000,100
AAPL,0,20160125,124646,100.810000000,100
AAPL,0,20160125,124646,100.810000000,100
AAPL,0,20160125,124646,100.810000000,100
AAPL,0,20160125,124646,100.810000000,100
AAPL,0,20160125,124647,100.820000000,300
AAPL,0,20160125,124647,100.820000000,100
AAPL,0,20160125,124647,100.820000000,100
AAPL,0,20160125,124648,100.820000000,100
AAPL,0,20160125,124652,100.820000000,100
AAPL,0,20160125,124654,100.820000000,410
AAPL,0,20160125,124705,100.810000000,100
AAPL,0,20160125,124705,100.810000000,100
AAPL,0,20160125,124710,100.800000000,100
AAPL,0,20160125,124721,100.800000000,100
AAPL,0,20160125,124721,100.800000000,100
AAPL,0,20160125,124726,100.790000000,100
AAPL,0,20160125,124726,100.800000000,100
AAPL,0,20160125,124726,100.800000000,200
AAPL,0,20160125,124726,100.800000000,100
AAPL,0,20160125,124726,100.800000000,100
AAPL,0,20160125,124726,100.810000000,100
AAPL,0,20160125,124726,100.820000000,100
AAPL,0,20160125,124726,100.820000000,300
AAPL,0,20160125,124726,100.820000000,100
AAPL,0,20160125,124726,100.820000000,100
AAPL,0,20160125,124726,100.830000000,100
AAPL,0,20160125,124726,100.830000000,100
AAPL,0,20160125,124726,100.830000000,100
AAPL,0,20160125,124726,100.830000000,100
AAPL,0,20160125,124726,100.830000000,100
AAPL,0,20160125,124726,100.830000000,100
AAPL,0,20160125,124729,100.820000000,100
AAPL,0,20160125,124738,100.820000000,100
AAPL,0,20160125,124738,100.820000000,100
AAPL,0,20160125,124742,100.840000000,100
AAPL,0,20160125,124742,100.840000000,100
AAPL,0,20160125,124742,100.840000000,100
AAPL,0,20160125,124742,100.850000000,100
AAPL,0,20160125,124745,100.850000000,100
AAPL,0,20160125,124745,100.850000000,100
AAPL,0,20160125,124745,100.860000000,100
AAPL,0,20160125,124745,100.870000000,100
AAPL,0,20160125,124746,100.870000000,100
AAPL,0,20160125,124749,100.870000000,100
AAPL,0,20160125,124756,100.880000000,100
AAPL,0,20160125,124756,100.880000000,100
AAPL,0,20160125,124756,100.880000000,100
AAPL,0,20160125,124758,100.870000000,100
AAPL,0,20160125,124758,100.870000000,174
AAPL,0,20160125,124802,100.870000000,100
AAPL,0,20160125,124802,100.870000000,100
AAPL,0,20160125,124803,100.870000000,200
AAPL,0,20160125,124803,100.870000000,100
AAPL,0,20160125,124803,100.860000000,100
AAPL,0,20160125,124803,100.860000000,100
AAPL,0,20160125,124803,100.850000000,100
AAPL,0,20160125,124807,100.860000000,200
AAPL,0,20160125,124821,100.885000000,100
AAPL,0,20160125,124822,100.880000000,100
AAPL,0,20160125,124825,100.880000000,100
AAPL,0,20160125,124825,100.880000000,100
AAPL,0,20160125,124825,100.870000000,200
AAPL,0,20160125,124825,100.870000000,100
AAPL,0,20160125,124825,100.870000000,100
AAPL,0,20160125,124833,100.890000000,100
AAPL,0,20160125,124835,100.900000000,100
AAPL,0,20160125,124856,100.860000000,100
AAPL,0,20160125,124856,100.860000000,100
AAPL,0,20160125,124906,100.810000000,100
AAPL,0,20160125,124906,100.810000000,100
AAPL,0,20160125,124906,100.810000000,100
AAPL,0,20160125,124919,100.810000000,152
AAPL,0,20160125,124929,100.810000000,100
AAPL,0,20160125,124929,100.810000000,100
