<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
AAPL,0,20160126,093032,99.580000000,100
AAPL,0,20160126,093032,99.570000000,100
AAPL,0,20160126,093033,99.540000000,100
AAPL,0,20160126,093033,99.550000000,100
AAPL,0,20160126,093034,99.530000000,100
AAPL,0,20160126,093034,99.500000000,100
AAPL,0,20160126,093034,99.540000000,100
AAPL,0,20160126,093035,99.500000000,100
AAPL,0,20160126,093035,99.500000000,100
AAPL,0,20160126,093035,99.460000000,100
AAPL,0,20160126,093036,99.450000000,200
AAPL,0,20160126,093036,99.460000000,100
AAPL,0,20160126,093036,99.460000000,100
AAPL,0,20160126,093037,99.500000000,200
AAPL,0,20160126,093037,99.500000000,100
AAPL,0,20160126,093037,99.500000000,100
AAPL,0,20160126,093037,99.500000000,100
AAPL,0,20160126,093037,99.500000000,100
AAPL,0,20160126,093037,99.505000000,100
AAPL,0,20160126,093037,99.505000000,100
AAPL,0,20160126,093037,99.505000000,100
AAPL,0,20160126,093037,99.505000000,100
AAPL,0,20160126,093037,99.505000000,100
AAPL,0,20160126,093037,99.510000000,100
AAPL,0,20160126,093037,99.540000000,100
AAPL,0,20160126,093037,99.500000000,200
AAPL,0,20160126,093037,99.500000000,100
AAPL,0,20160126,093037,99.500000000,200
AAPL,0,20160126,093038,99.410000000,100
AAPL,0,20160126,093040,99.550000000,100
AAPL,0,20160126,093040,99.550000000,100
AAPL,0,20160126,093040,99.540000000,100
AAPL,0,20160126,093040,99.540000000,100
AAPL,0,20160126,093040,99.470000000,100
AAPL,0,20160126,093042,99.500000000,100
AAPL,0,20160126,093043,99.490000000,100
AAPL,0,20160126,093043,99.470000000,100
AAPL,0,20160126,093044,99.510000000,100
AAPL,0,20160126,093045,99.470000000,100
AAPL,0,20160126,093045,99.450000000,100
AAPL,0,20160126,093045,99.460000000,100
AAPL,0,20160126,093045,99.510000000,100
AAPL,0,20160126,093047,99.440000000,100
AAPL,0,20160126,093047,99.440000000,100
AAPL,0,20160126,093048,99.440000000,100
AAPL,0,20160126,093049,99.460000000,100
AAPL,0,20160126,093049,99.460000000,100
AAPL,0,20160126,093052,99.420000000,100
AAPL,0,20160126,093055,99.490000000,100
AAPL,0,20160126,093055,99.480000000,100
AAPL,0,20160126,093055,99.480000000,100
AAPL,0,20160126,093057,99.510000000,100
AAPL,0,20160126,093057,99.480000000,100
AAPL,0,20160126,093100,99.460000000,100
AAPL,0,20160126,093100,99.450000000,100
AAPL,0,20160126,093101,99.450000000,100
AAPL,0,20160126,093102,99.460000000,100
AAPL,0,20160126,093102,99.480000000,100
AAPL,0,20160126,093104,99.520000000,100
AAPL,0,20160126,093105,99.490000000,100
AAPL,0,20160126,093106,99.500000000,200
AAPL,0,20160126,093107,99.510000000,100
AAPL,0,20160126,093107,99.550000000,100
AAPL,0,20160126,093107,99.550000000,100
AAPL,0,20160126,093107,99.550000000,100
AAPL,0,20160126,093108,99.550000000,100
AAPL,0,20160126,093108,99.530000000,100
AAPL,0,20160126,093108,99.530000000,100
AAPL,0,20160126,093109,99.510000000,100
AAPL,0,20160126,093109,99.510000000,100
AAPL,0,20160126,093110,99.500000000,100
AAPL,0,20160126,093110,99.520000000,200
AAPL,0,20160126,093110,99.520000000,100
AAPL,0,20160126,093110,99.530000000,200
AAPL,0,20160126,093110,99.520000000,100
AAPL,0,20160126,093110,99.490000000,100
AAPL,0,20160126,093111,99.520000000,100
AAPL,0,20160126,093112,99.520000000,100
AAPL,0,20160126,093112,99.540000000,100
AAPL,0,20160126,093112,99.550000000,100
AAPL,0,20160126,093112,99.550000000,100
AAPL,0,20160126,093113,99.540000000,100
AAPL,0,20160126,093114,99.540000000,100
AAPL,0,20160126,093114,99.540000000,100
AAPL,0,20160126,093114,99.520000000,100
AAPL,0,20160126,093115,99.530000000,200
AAPL,0,20160126,093115,99.500000000,100
AAPL,0,20160126,093115,99.500000000,100
AAPL,0,20160126,093118,99.460000000,100
AAPL,0,20160126,093119,99.470000000,100
AAPL,0,20160126,093120,99.440000000,100
AAPL,0,20160126,093120,99.420000000,100
AAPL,0,20160126,093120,99.420000000,100
AAPL,0,20160126,093120,99.440000000,100
AAPL,0,20160126,093120,99.440000000,100
AAPL,0,20160126,093120,99.440000000,100
AAPL,0,20160126,093120,99.440000000,100
AAPL,0,20160126,093120,99.430000000,100
AAPL,0,20160126,093122,99.460000000,100
AAPL,0,20160126,093124,99.470000000,100
