<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
MMM,0,20160126,103033,144.290000000,100
MMM,0,20160126,103033,144.290000000,100
MMM,0,20160126,103035,144.330000000,100
MMM,0,20160126,103035,144.330000000,100
MMM,0,20160126,103035,144.330000000,100
MMM,0,20160126,103041,144.310000000,100
MMM,0,20160126,103041,144.310000000,150
MMM,0,20160126,103043,144.310000000,100
MMM,0,20160126,103044,144.290000000,100
MMM,0,20160126,103109,144.285000000,100
MMM,0,20160126,103113,144.290000000,100
MMM,0,20160126,103113,144.290000000,100
MMM,0,20160126,103113,144.290000000,100
MMM,0,20160126,103114,144.280000000,200
MMM,0,20160126,103130,144.320000000,100
MMM,0,20160126,103159,144.340000000,100
MMM,0,20160126,103159,144.340000000,100
MMM,0,20160126,103208,144.240000000,100
MMM,0,20160126,103219,144.255000000,100
MMM,0,20160126,103219,144.255000000,100
MMM,0,20160126,103222,144.255000000,100
MMM,0,20160126,103222,144.255000000,100
MMM,0,20160126,103222,144.255000000,100
MMM,0,20160126,103222,144.255000000,100
MMM,0,20160126,103222,144.255000000,100
MMM,0,20160126,103239,144.210000000,105
MMM,0,20160126,103244,144.150000000,100
MMM,0,20160126,103245,144.140000000,100
MMM,0,20160126,103247,144.110000000,100
MMM,0,20160126,103313,144.130000000,100
MMM,0,20160126,103313,144.130000000,100
MMM,0,20160126,103314,144.145000000,100
MMM,0,20160126,103314,144.145000000,100
MMM,0,20160126,103335,144.190000000,100
MMM,0,20160126,103335,144.190000000,100
MMM,0,20160126,103359,144.200000000,100
MMM,0,20160126,103359,144.180000000,100
MMM,0,20160126,103403,144.150000000,100
MMM,0,20160126,103403,144.150000000,100
MMM,0,20160126,103442,144.130000000,100
MMM,0,20160126,103442,144.080000000,100
MMM,0,20160126,103448,144.060000000,100
MMM,0,20160126,103539,144.120000000,100
MMM,0,20160126,103541,144.080000000,100
MMM,0,20160126,103545,144.090000000,100
MMM,0,20160126,103609,144.100000000,100
MMM,0,20160126,103626,144.090000000,100
MMM,0,20160126,103626,144.110000000,100
MMM,0,20160126,103634,144.120000000,100
MMM,0,20160126,103639,144.100000000,100
MMM,0,20160126,103640,144.105000000,100
MMM,0,20160126,103654,144.220000000,100
MMM,0,20160126,103656,144.190000000,100
MMM,0,20160126,103657,144.190000000,100
MMM,0,20160126,103704,144.190000000,100
MMM,0,20160126,103706,144.190000000,100
MMM,0,20160126,103707,144.210000000,100
MMM,0,20160126,103712,144.240000000,100
MMM,0,20160126,103717,144.250000000,100
MMM,0,20160126,103729,144.265000000,100
MMM,0,20160126,103738,144.260000000,100
MMM,0,20160126,103738,144.250000000,100
MMM,0,20160126,103742,144.240000000,100
MMM,0,20160126,103743,144.240000000,100
MMM,0,20160126,103756,144.135000000,100
MMM,0,20160126,103805,144.110000000,100
MMM,0,20160126,103805,144.110000000,100
MMM,0,20160126,103827,144.080000000,100
MMM,0,20160126,103827,144.070000000,100
MMM,0,20160126,103828,144.040000000,100
MMM,0,20160126,103828,144.040000000,100
MMM,0,20160126,103830,143.890000000,100
MMM,0,20160126,103830,143.890000000,100
MMM,0,20160126,103830,143.890000000,100
MMM,0,20160126,103830,143.890000000,100
MMM,0,20160126,103844,143.930000000,100
MMM,0,20160126,103857,143.930000000,100
MMM,0,20160126,103902,143.930000000,100
MMM,0,20160126,103902,143.930000000,100
MMM,0,20160126,103902,143.930000000,100
MMM,0,20160126,103902,143.930000000,100
MMM,0,20160126,103902,143.930000000,100
MMM,0,20160126,103905,143.880000000,100
MMM,0,20160126,103908,143.860000000,300
MMM,0,20160126,103929,143.950000000,100
MMM,0,20160126,103931,143.940000000,100
MMM,0,20160126,103931,143.940000000,200
MMM,0,20160126,103946,143.850000000,100
MMM,0,20160126,103952,143.910000000,100
MMM,0,20160126,104011,143.930000000,100
MMM,0,20160126,104027,143.950000000,100
MMM,0,20160126,104049,143.920000000,100
MMM,0,20160126,104105,143.950000000,100
MMM,0,20160126,104129,143.980000000,100
MMM,0,20160126,104129,143.940000000,100
MMM,0,20160126,104129,143.940000000,100
MMM,0,20160126,104143,143.960000000,200
MMM,0,20160126,104143,143.960000000,100
MMM,0,20160126,104203,143.950000000,100
MMM,0,20160126,104208,143.970000000,100
MMM,0,20160126,104214,143.980000000,100
MMM,0,20160126,104214,143.980000000,100
MMM,0,20160126,104225,143.990000000,100
MMM,0,20160126,104229,143.990000000,100
MMM,0,20160126,104229,143.990000000,100
MMM,0,20160126,104312,144.060000000,100
MMM,0,20160126,104323,144.010000000,100
MMM,0,20160126,104324,144.010000000,100
MMM,0,20160126,104324,144.010000000,100
MMM,0,20160126,104324,144.040000000,100
MMM,0,20160126,104353,144.130000000,100
MMM,0,20160126,104400,144.135000000,100
MMM,0,20160126,104400,144.135000000,500
MMM,0,20160126,104400,144.150000000,100
MMM,0,20160126,104402,144.185000000,100
MMM,0,20160126,104404,144.200000000,100
MMM,0,20160126,104405,144.190000000,241
MMM,0,20160126,104408,144.200000000,100
MMM,0,20160126,104415,144.205000000,100
MMM,0,20160126,104424,144.210000000,100
MMM,0,20160126,104425,144.200000000,100
MMM,0,20160126,104425,144.200000000,100
MMM,0,20160126,104426,144.205000000,100
MMM,0,20160126,104428,144.205000000,100
MMM,0,20160126,104429,144.210000000,100
MMM,0,20160126,104431,144.215000000,100
MMM,0,20160126,104431,144.215000000,100
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104432,144.215000000,200
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104432,144.215000000,100
MMM,0,20160126,104434,144.200000000,168
MMM,0,20160126,104435,144.200000000,100
MMM,0,20160126,104443,144.200000000,100
MMM,0,20160126,104449,144.240000000,200
MMM,0,20160126,104456,144.270000000,100
MMM,0,20160126,104456,144.280000000,100
MMM,0,20160126,104525,144.390000000,100
MMM,0,20160126,104526,144.370000000,100
MMM,0,20160126,104534,144.370000000,1600
MMM,0,20160126,104550,144.390000000,100
MMM,0,20160126,104554,144.370000000,100
MMM,0,20160126,104554,144.360000000,100
MMM,0,20160126,104558,144.380000000,100
MMM,0,20160126,104613,144.410000000,100
MMM,0,20160126,104617,144.360000000,100
MMM,0,20160126,104636,144.310000000,100
MMM,0,20160126,104636,144.300000000,100
MMM,0,20160126,104648,144.250000000,100
MMM,0,20160126,104650,144.210000000,100
MMM,0,20160126,104723,144.230000000,100
MMM,0,20160126,104723,144.220000000,200
MMM,0,20160126,104728,144.215000000,100
MMM,0,20160126,104731,144.220000000,100
MMM,0,20160126,104731,144.220000000,100
MMM,0,20160126,104731,144.225000000,100
MMM,0,20160126,104751,144.200000000,100
MMM,0,20160126,104751,144.200000000,100
MMM,0,20160126,104751,144.200000000,100
MMM,0,20160126,104805,144.120000000,100
MMM,0,20160126,104846,144.200000000,100
MMM,0,20160126,104904,144.270000000,100
MMM,0,20160126,104904,144.270000000,100
MMM,0,20160126,104918,144.220000000,100
MMM,0,20160126,104926,144.200000000,100
MMM,0,20160126,104936,144.250000000,100
MMM,0,20160126,104944,144.205000000,100
MMM,0,20160126,104949,144.200000000,100
MMM,0,20160126,104951,144.200000000,100
MMM,0,20160126,104958,144.200000000,100
MMM,0,20160126,104958,144.200000000,100
MMM,0,20160126,104959,144.210000000,100
MMM,0,20160126,105005,144.220000000,300
MMM,0,20160126,105005,144.220000000,100
MMM,0,20160126,105015,144.270000000,100
MMM,0,20160126,105016,144.210000000,100
MMM,0,20160126,105016,144.210000000,100
MMM,0,20160126,105016,144.210000000,100
MMM,0,20160126,105016,144.150000000,100
MMM,0,20160126,105017,144.150000000,100
MMM,0,20160126,105029,144.140000000,100
MMM,0,20160126,105029,144.140000000,100
MMM,0,20160126,105029,144.150000000,100
MMM,0,20160126,105124,144.300000000,100
MMM,0,20160126,105137,144.290000000,200
MMM,0,20160126,105140,144.290000000,100
MMM,0,20160126,105140,144.280000000,100
MMM,0,20160126,105145,144.280000000,118
MMM,0,20160126,105149,144.280000000,100
MMM,0,20160126,105151,144.280000000,100
MMM,0,20160126,105153,144.275000000,300
MMM,0,20160126,105233,144.360000000,100
MMM,0,20160126,105245,144.400000000,300
MMM,0,20160126,105304,144.410000000,100
MMM,0,20160126,105304,144.410000000,100
MMM,0,20160126,105310,144.430000000,100
MMM,0,20160126,105318,144.500000000,150
MMM,0,20160126,105318,144.560000000,100
MMM,0,20160126,105320,144.540000000,100
MMM,0,20160126,105320,144.540000000,100
MMM,0,20160126,105320,144.540000000,100
MMM,0,20160126,105320,144.530000000,100
MMM,0,20160126,105323,144.510000000,300
MMM,0,20160126,105324,144.490000000,200
MMM,0,20160126,105407,144.550000000,100
MMM,0,20160126,105409,144.550000000,100
MMM,0,20160126,105412,144.540000000,100
MMM,0,20160126,105501,144.430000000,100
MMM,0,20160126,105501,144.430000000,100
MMM,0,20160126,105501,144.430000000,100
MMM,0,20160126,105558,144.410000000,100
MMM,0,20160126,105617,144.400000000,100
MMM,0,20160126,105632,144.415000000,100
MMM,0,20160126,105658,144.410000000,100
MMM,0,20160126,105658,144.410000000,100
MMM,0,20160126,105658,144.410000000,100
MMM,0,20160126,105710,144.430000000,100
MMM,0,20160126,105719,144.420000000,100
MMM,0,20160126,105736,144.390000000,100
MMM,0,20160126,105745,144.290000000,100
MMM,0,20160126,105804,144.300000000,100
MMM,0,20160126,105827,144.360000000,100
MMM,0,20160126,105846,144.340000000,100
MMM,0,20160126,105846,144.330000000,100
MMM,0,20160126,105908,144.280000000,100
MMM,0,20160126,105908,144.280000000,100
MMM,0,20160126,105919,144.290000000,100
MMM,0,20160126,105933,144.290000000,100
MMM,0,20160126,105941,144.330000000,100
MMM,0,20160126,105941,144.330000000,100
MMM,0,20160126,110000,144.290000000,100
MMM,0,20160126,110005,144.300000000,100
MMM,0,20160126,110017,144.340000000,100
MMM,0,20160126,110039,144.470000000,100
MMM,0,20160126,110049,144.500000000,400
MMM,0,20160126,110126,144.490000000,100
MMM,0,20160126,110158,144.520000000,100
MMM,0,20160126,110158,144.550000000,100
MMM,0,20160126,110200,144.570000000,100
MMM,0,20160126,110201,144.560000000,100
MMM,0,20160126,110201,144.560000000,100
MMM,0,20160126,110202,144.550000000,100
MMM,0,20160126,110216,144.490000000,300
MMM,0,20160126,110216,144.490000000,100
MMM,0,20160126,110217,144.470000000,100
MMM,0,20160126,110223,144.480000000,100
MMM,0,20160126,110223,144.480000000,200
MMM,0,20160126,110246,144.420000000,100
MMM,0,20160126,110246,144.420000000,100
MMM,0,20160126,110247,144.415000000,100
MMM,0,20160126,110247,144.410000000,100
MMM,0,20160126,110249,144.390000000,100
MMM,0,20160126,110249,144.390000000,100
MMM,0,20160126,110252,144.380000000,100
MMM,0,20160126,110252,144.380000000,100
MMM,0,20160126,110252,144.380000000,100
MMM,0,20160126,110252,144.380000000,100
MMM,0,20160126,110252,144.380000000,100
MMM,0,20160126,110307,144.390000000,500
MMM,0,20160126,110309,144.395000000,100
MMM,0,20160126,110311,144.395000000,100
MMM,0,20160126,110314,144.380000000,100
MMM,0,20160126,110330,144.370000000,100
MMM,0,20160126,110333,144.330000000,100
MMM,0,20160126,110340,144.340000000,100
MMM,0,20160126,110341,144.340000000,100
MMM,0,20160126,110420,144.330000000,100
MMM,0,20160126,110447,144.380000000,100
MMM,0,20160126,110452,144.385000000,200
MMM,0,20160126,110452,144.385000000,100
MMM,0,20160126,110458,144.390000000,100
MMM,0,20160126,110510,144.470000000,100
MMM,0,20160126,110530,144.400000000,100
MMM,0,20160126,110530,144.370000000,200
MMM,0,20160126,110533,144.380000000,100
MMM,0,20160126,110537,144.410000000,100
MMM,0,20160126,110543,144.430000000,100
MMM,0,20160126,110557,144.430000000,100
MMM,0,20160126,110605,144.410000000,200
MMM,0,20160126,110606,144.400000000,100
MMM,0,20160126,110606,144.390000000,400
MMM,0,20160126,110606,144.390000000,100
MMM,0,20160126,110606,144.390000000,100
MMM,0,20160126,110615,144.330000000,100
MMM,0,20160126,110625,144.280000000,100
MMM,0,20160126,110638,144.255000000,100
MMM,0,20160126,110638,144.260000000,100
MMM,0,20160126,110639,144.255000000,100
MMM,0,20160126,110648,144.255000000,100
MMM,0,20160126,110652,144.255000000,100
MMM,0,20160126,110659,144.260000000,100
MMM,0,20160126,110701,144.250000000,100
MMM,0,20160126,110701,144.250000000,100
MMM,0,20160126,110702,144.250000000,100
MMM,0,20160126,110716,144.240000000,100
MMM,0,20160126,110716,144.240000000,100
MMM,0,20160126,110756,144.230000000,100
MMM,0,20160126,110809,144.140000000,100
MMM,0,20160126,110819,144.140000000,110
MMM,0,20160126,110822,144.140000000,100
MMM,0,20160126,110831,144.150000000,100
MMM,0,20160126,110832,144.110000000,100
MMM,0,20160126,110934,144.110000000,100
MMM,0,20160126,110950,144.190000000,100
MMM,0,20160126,110958,144.190000000,100
MMM,0,20160126,110958,144.180000000,200
MMM,0,20160126,111031,144.240000000,200
MMM,0,20160126,111031,144.250000000,100
MMM,0,20160126,111032,144.240000000,100
MMM,0,20160126,111035,144.220000000,200
MMM,0,20160126,111044,144.250000000,100
MMM,0,20160126,111044,144.250000000,100
MMM,0,20160126,111044,144.250000000,100
MMM,0,20160126,111109,144.280000000,100
MMM,0,20160126,111111,144.260000000,100
MMM,0,20160126,111111,144.260000000,100
MMM,0,20160126,111122,144.265000000,100
MMM,0,20160126,111127,144.280000000,100
MMM,0,20160126,111149,144.280000000,200
MMM,0,20160126,111152,144.280000000,200
MMM,0,20160126,111154,144.280000000,100
MMM,0,20160126,111154,144.280000000,100
MMM,0,20160126,111154,144.285000000,100
MMM,0,20160126,111156,144.270000000,300
MMM,0,20160126,111156,144.260000000,100
MMM,0,20160126,111156,144.240000000,100
MMM,0,20160126,111201,144.250000000,100
MMM,0,20160126,111201,144.250000000,100
MMM,0,20160126,111242,144.320000000,100
MMM,0,20160126,111300,144.350000000,100
MMM,0,20160126,111300,144.340000000,100
MMM,0,20160126,111316,144.410000000,100
MMM,0,20160126,111316,144.420000000,100
MMM,0,20160126,111316,144.400000000,100
MMM,0,20160126,111338,144.450000000,100
MMM,0,20160126,111341,144.450000000,200
MMM,0,20160126,111341,144.450000000,100
MMM,0,20160126,111341,144.450000000,100
MMM,0,20160126,111341,144.450000000,500
MMM,0,20160126,111341,144.430000000,100
MMM,0,20160126,111341,144.430000000,100
MMM,0,20160126,111341,144.420000000,100
MMM,0,20160126,111347,144.460000000,100
MMM,0,20160126,111347,144.460000000,100
MMM,0,20160126,111355,144.460000000,100
MMM,0,20160126,111406,144.530000000,100
MMM,0,20160126,111409,144.550000000,100
MMM,0,20160126,111409,144.550000000,100
MMM,0,20160126,111409,144.550000000,100
MMM,0,20160126,111409,144.550000000,100
MMM,0,20160126,111413,144.620000000,100
MMM,0,20160126,111413,144.640000000,100
MMM,0,20160126,111425,144.690000000,100
MMM,0,20160126,111438,144.710000000,100
MMM,0,20160126,111447,144.720000000,100
MMM,0,20160126,111447,144.720000000,100
MMM,0,20160126,111454,144.670000000,200
MMM,0,20160126,111500,144.640000000,100
MMM,0,20160126,111503,144.600000000,100
MMM,0,20160126,111503,144.600000000,200
MMM,0,20160126,111505,144.540000000,100
MMM,0,20160126,111505,144.540000000,200
MMM,0,20160126,111505,144.540000000,100
MMM,0,20160126,111513,144.480000000,147
MMM,0,20160126,111513,144.485000000,100
MMM,0,20160126,111513,144.485000000,100
MMM,0,20160126,111513,144.485000000,100
MMM,0,20160126,111514,144.485000000,147
MMM,0,20160126,111527,144.420000000,100
MMM,0,20160126,111533,144.430000000,100
MMM,0,20160126,111543,144.460000000,100
MMM,0,20160126,111606,144.510000000,100
MMM,0,20160126,111609,144.480000000,100
MMM,0,20160126,111615,144.480000000,100
MMM,0,20160126,111650,144.500000000,100
MMM,0,20160126,111708,144.520000000,100
MMM,0,20160126,111708,144.520000000,100
MMM,0,20160126,111725,144.430000000,100
MMM,0,20160126,111725,144.430000000,100
MMM,0,20160126,111725,144.440000000,100
MMM,0,20160126,111746,144.490000000,100
MMM,0,20160126,111746,144.490000000,100
MMM,0,20160126,111746,144.490000000,100
MMM,0,20160126,111746,144.490000000,100
MMM,0,20160126,111755,144.510000000,100
MMM,0,20160126,111804,144.530000000,100
MMM,0,20160126,111805,144.535000000,100
MMM,0,20160126,111805,144.535000000,100
MMM,0,20160126,111805,144.535000000,100
MMM,0,20160126,111808,144.535000000,100
MMM,0,20160126,111820,144.520000000,100
MMM,0,20160126,111836,144.520000000,100
MMM,0,20160126,111836,144.510000000,100
MMM,0,20160126,111836,144.510000000,300
MMM,0,20160126,111836,144.500000000,100
MMM,0,20160126,111837,144.460000000,200
MMM,0,20160126,111851,144.460000000,100
MMM,0,20160126,111854,144.465000000,100
MMM,0,20160126,111854,144.480000000,100
MMM,0,20160126,111907,144.485000000,100
MMM,0,20160126,111913,144.500000000,100
MMM,0,20160126,111913,144.500000000,100
MMM,0,20160126,111922,144.505000000,100
MMM,0,20160126,111922,144.500000000,100
MMM,0,20160126,111922,144.500000000,100
MMM,0,20160126,111928,144.500000000,100
MMM,0,20160126,111928,144.500000000,100
MMM,0,20160126,112003,144.445000000,100
MMM,0,20160126,112003,144.460000000,100
MMM,0,20160126,112003,144.460000000,100
MMM,0,20160126,112013,144.450000000,100
MMM,0,20160126,112018,144.405000000,100
MMM,0,20160126,112018,144.420000000,100
MMM,0,20160126,112027,144.440000000,100
MMM,0,20160126,112027,144.450000000,100
MMM,0,20160126,112047,144.420000000,100
MMM,0,20160126,112047,144.420000000,100
MMM,0,20160126,112108,144.400000000,100
MMM,0,20160126,112117,144.320000000,100
MMM,0,20160126,112118,144.310000000,100
MMM,0,20160126,112118,144.320000000,100
MMM,0,20160126,112118,144.320000000,100
MMM,0,20160126,112121,144.300000000,100
MMM,0,20160126,112122,144.280000000,100
MMM,0,20160126,112122,144.270000000,100
MMM,0,20160126,112136,144.270000000,100
MMM,0,20160126,112136,144.280000000,100
MMM,0,20160126,112148,144.300000000,100
MMM,0,20160126,112251,144.420000000,100
MMM,0,20160126,112319,144.410000000,100
MMM,0,20160126,112327,144.390000000,100
MMM,0,20160126,112327,144.390000000,100
MMM,0,20160126,112327,144.390000000,100
MMM,0,20160126,112327,144.390000000,100
MMM,0,20160126,112332,144.310000000,100
MMM,0,20160126,112345,144.335000000,100
MMM,0,20160126,112359,144.340000000,100
MMM,0,20160126,112407,144.290000000,100
MMM,0,20160126,112415,144.320000000,100
MMM,0,20160126,112415,144.320000000,100
MMM,0,20160126,112415,144.325000000,100
MMM,0,20160126,112415,144.325000000,100
MMM,0,20160126,112415,144.330000000,100
MMM,0,20160126,112426,144.310000000,100
MMM,0,20160126,112445,144.300000000,100
MMM,0,20160126,112446,144.300000000,100
MMM,0,20160126,112447,144.300000000,100
MMM,0,20160126,112447,144.300000000,100
MMM,0,20160126,112453,144.170000000,100
MMM,0,20160126,112453,144.190000000,100
MMM,0,20160126,112459,144.190000000,100
MMM,0,20160126,112510,144.170000000,100
MMM,0,20160126,112515,144.240000000,100
MMM,0,20160126,112527,144.220000000,100
MMM,0,20160126,112538,144.200000000,100
MMM,0,20160126,112549,144.120000000,100
MMM,0,20160126,112549,144.120000000,100
MMM,0,20160126,112610,144.130000000,100
MMM,0,20160126,112610,144.130000000,100
MMM,0,20160126,112621,144.070000000,100
MMM,0,20160126,112623,144.020000000,100
MMM,0,20160126,112623,144.040000000,100
MMM,0,20160126,112633,144.100000000,100
MMM,0,20160126,112650,144.120000000,100
MMM,0,20160126,112701,144.140000000,100
MMM,0,20160126,112729,144.150000000,100
MMM,0,20160126,112748,144.210000000,100
MMM,0,20160126,112808,144.260000000,100
MMM,0,20160126,112839,144.290000000,300
MMM,0,20160126,112842,144.260000000,100
MMM,0,20160126,112842,144.265000000,100
MMM,0,20160126,112851,144.260000000,100
MMM,0,20160126,112853,144.260000000,100
MMM,0,20160126,112853,144.265000000,100
MMM,0,20160126,112853,144.265000000,100
MMM,0,20160126,112853,144.265000000,100
MMM,0,20160126,112853,144.265000000,100
MMM,0,20160126,112853,144.265000000,100
MMM,0,20160126,112853,144.265000000,100
MMM,0,20160126,112854,144.270000000,100
MMM,0,20160126,112907,144.280000000,200
MMM,0,20160126,112930,144.250000000,100
MMM,0,20160126,112931,144.250000000,100
MMM,0,20160126,112946,144.230000000,100
MMM,0,20160126,112952,144.250000000,100
MMM,0,20160126,113008,144.250000000,100
MMM,0,20160126,113008,144.250000000,100
MMM,0,20160126,113013,144.220000000,100
MMM,0,20160126,113013,144.220000000,100
MMM,0,20160126,113014,144.180000000,100
MMM,0,20160126,113032,144.110000000,100
MMM,0,20160126,113033,144.120000000,100
MMM,0,20160126,113103,144.160000000,100
MMM,0,20160126,113103,144.150000000,100
MMM,0,20160126,113144,144.210000000,100
MMM,0,20160126,113144,144.220000000,100
MMM,0,20160126,113144,144.220000000,100
MMM,0,20160126,113144,144.220000000,100
MMM,0,20160126,113145,144.230000000,200
MMM,0,20160126,113202,144.220000000,100
MMM,0,20160126,113228,144.120000000,100
MMM,0,20160126,113231,144.130000000,100
MMM,0,20160126,113237,144.110000000,100
MMM,0,20160126,113237,144.090000000,100
MMM,0,20160126,113245,144.090000000,100
MMM,0,20160126,113245,144.090000000,100
MMM,0,20160126,113302,144.120000000,100
MMM,0,20160126,113322,144.120000000,100
MMM,0,20160126,113334,144.060000000,100
MMM,0,20160126,113336,144.080000000,100
MMM,0,20160126,113350,144.080000000,100
MMM,0,20160126,113356,144.110000000,100
MMM,0,20160126,113413,143.990000000,100
MMM,0,20160126,113413,143.980000000,100
MMM,0,20160126,113451,143.990000000,200
MMM,0,20160126,113451,143.990000000,100
MMM,0,20160126,113505,144.010000000,100
MMM,0,20160126,113505,144.000000000,100
MMM,0,20160126,113527,144.005000000,100
MMM,0,20160126,113527,144.005000000,100
MMM,0,20160126,113528,144.010000000,100
MMM,0,20160126,113629,144.070000000,100
MMM,0,20160126,113659,143.990000000,100
MMM,0,20160126,113659,143.990000000,100
MMM,0,20160126,113714,143.990000000,100
MMM,0,20160126,113721,144.000000000,100
MMM,0,20160126,113721,144.000000000,100
MMM,0,20160126,113721,144.000000000,100
MMM,0,20160126,113722,144.000000000,100
MMM,0,20160126,113731,144.010000000,100
MMM,0,20160126,113740,144.000000000,100
MMM,0,20160126,113747,143.960000000,100
MMM,0,20160126,113805,143.990000000,100
MMM,0,20160126,113813,143.950000000,100
MMM,0,20160126,113840,143.890000000,100
MMM,0,20160126,113904,143.840000000,100
MMM,0,20160126,113945,143.830000000,100
MMM,0,20160126,114003,143.820000000,100
MMM,0,20160126,114003,143.790000000,100
MMM,0,20160126,114013,143.740000000,100
MMM,0,20160126,114013,143.740000000,100
MMM,0,20160126,114013,143.740000000,100
MMM,0,20160126,114013,143.740000000,100
MMM,0,20160126,114024,143.710000000,100
MMM,0,20160126,114050,143.730000000,100
MMM,0,20160126,114052,143.720000000,100
MMM,0,20160126,114053,143.730000000,100
MMM,0,20160126,114100,143.690000000,100
MMM,0,20160126,114100,143.690000000,100
MMM,0,20160126,114114,143.700000000,100
MMM,0,20160126,114136,143.590000000,100
MMM,0,20160126,114141,143.650000000,100
MMM,0,20160126,114146,143.660000000,100
MMM,0,20160126,114231,143.610000000,100
MMM,0,20160126,114307,143.720000000,100
MMM,0,20160126,114334,143.710000000,100
MMM,0,20160126,114334,143.710000000,100
MMM,0,20160126,114353,143.750000000,100
MMM,0,20160126,114403,143.730000000,100
MMM,0,20160126,114455,143.685000000,100
MMM,0,20160126,114509,143.550000000,200
MMM,0,20160126,114509,143.570000000,100
MMM,0,20160126,114509,143.550000000,100
MMM,0,20160126,114513,143.570000000,100
MMM,0,20160126,114516,143.610000000,100
MMM,0,20160126,114516,143.620000000,100
MMM,0,20160126,114521,143.570000000,100
MMM,0,20160126,114632,143.620000000,100
MMM,0,20160126,114641,143.500000000,100
MMM,0,20160126,114703,143.550000000,200
MMM,0,20160126,114703,143.560000000,100
MMM,0,20160126,114859,143.750000000,100
MMM,0,20160126,115126,143.760000000,100
MMM,0,20160126,115236,143.880000000,100
MMM,0,20160126,115238,143.900000000,100
MMM,0,20160126,115252,143.870000000,100
MMM,0,20160126,115434,143.820000000,100
MMM,0,20160126,115526,143.750000000,100
MMM,0,20160126,115539,143.700000000,100
MMM,0,20160126,115553,143.690000000,100
MMM,0,20160126,115654,143.670000000,100
MMM,0,20160126,115750,143.700000000,100
MMM,0,20160126,115800,143.710000000,100
MMM,0,20160126,115800,143.710000000,100
MMM,0,20160126,120009,143.750000000,100
MMM,0,20160126,120012,143.750000000,100
MMM,0,20160126,120022,143.720000000,100
MMM,0,20160126,120115,143.630000000,100
MMM,0,20160126,120116,143.640000000,100
MMM,0,20160126,120224,143.670000000,100
MMM,0,20160126,120225,143.680000000,100
MMM,0,20160126,120337,143.750000000,100
MMM,0,20160126,120337,143.750000000,100
MMM,0,20160126,120337,143.750000000,100
MMM,0,20160126,120338,143.740000000,100
MMM,0,20160126,120400,143.720000000,100
MMM,0,20160126,120518,143.640000000,100
MMM,0,20160126,120522,143.650000000,100
MMM,0,20160126,120528,143.630000000,100
MMM,0,20160126,120551,143.670000000,100
MMM,0,20160126,120706,143.740000000,100
MMM,0,20160126,120802,143.740000000,100
MMM,0,20160126,120802,143.740000000,100
MMM,0,20160126,120816,143.640000000,100
MMM,0,20160126,120839,143.620000000,100
MMM,0,20160126,121005,143.590000000,100
MMM,0,20160126,121044,143.560000000,100
MMM,0,20160126,121049,143.500000000,100
MMM,0,20160126,121049,143.500000000,100
MMM,0,20160126,121052,143.470000000,100
MMM,0,20160126,121052,143.470000000,100
MMM,0,20160126,121102,143.370000000,100
MMM,0,20160126,121102,143.370000000,100
MMM,0,20160126,121105,143.390000000,100
MMM,0,20160126,121105,143.380000000,100
MMM,0,20160126,121125,143.340000000,100
MMM,0,20160126,121131,143.340000000,100
MMM,0,20160126,121149,143.370000000,100
MMM,0,20160126,121149,143.370000000,100
MMM,0,20160126,121149,143.370000000,100
MMM,0,20160126,121201,143.420000000,100
MMM,0,20160126,121307,143.500000000,300
MMM,0,20160126,121307,143.500000000,596
MMM,0,20160126,121307,143.510000000,100
MMM,0,20160126,121429,143.750000000,100
MMM,0,20160126,121533,143.790000000,100
MMM,0,20160126,121533,143.790000000,100
MMM,0,20160126,121607,143.790000000,100
MMM,0,20160126,121628,143.770000000,100
MMM,0,20160126,121628,143.760000000,100
MMM,0,20160126,121647,143.780000000,100
MMM,0,20160126,121704,143.670000000,100
MMM,0,20160126,121842,143.710000000,100
MMM,0,20160126,121916,143.740000000,100
MMM,0,20160126,121953,143.650000000,100
MMM,0,20160126,121954,143.620000000,100
MMM,0,20160126,122046,143.650000000,100
MMM,0,20160126,122128,143.650000000,100
MMM,0,20160126,122128,143.650000000,100
MMM,0,20160126,122154,143.680000000,100
MMM,0,20160126,122218,143.680000000,100
MMM,0,20160126,122245,143.640000000,100
MMM,0,20160126,122307,143.720000000,100
MMM,0,20160126,122338,143.770000000,100
MMM,0,20160126,122343,143.760000000,100
MMM,0,20160126,122353,143.760000000,100
MMM,0,20160126,122406,143.770000000,100
MMM,0,20160126,122409,143.770000000,100
MMM,0,20160126,122419,143.780000000,100
MMM,0,20160126,122425,143.770000000,100
MMM,0,20160126,122506,143.770000000,100
MMM,0,20160126,122542,143.740000000,100
MMM,0,20160126,122708,143.810000000,100
MMM,0,20160126,122708,143.810000000,100
MMM,0,20160126,122716,143.800000000,100
MMM,0,20160126,122750,143.760000000,100
MMM,0,20160126,122817,143.730000000,100
MMM,0,20160126,122817,143.730000000,100
MMM,0,20160126,122821,143.750000000,100
MMM,0,20160126,122837,143.800000000,100
